client_id,first_name,last_name,age,date_of_birth,email,phone,country,monthly_salary_usd,annual_bonus_usd,monthly_expenses_usd,debt_to_income,savings_rate,net_worth_usd,account_balance_usd,account_type,account_age_years,join_date,customer_tenure_days,num_products,is_premium_client,monthly_transactions,avg_transaction_amount_usd,failed_transactions,international_txn_pct,preferred_channel,last_login_days_ago,last_transaction_date,credit_score,num_loans,loan_default_risk,credit_card_limit_usd,payment_on_time_pct
CLI-6F29789C,David,King,48,1977-05-30,king.d@yahoo.com,57 305 300 87 28,Colombia,759.05,1465.0,907.8,1.1959706679225126,-0.1288,14059.65,3280.0,premium,1.3,2025-10-25,144,6,1,20,94.47,2,0.1097,app,0,2026-03-16,714,0,0.6951,1912.81,0.4674
CLI-C0B80BDA,Michael,Fry,48,1977-04-28,michael.fry@hotmail.com,994-087-6909x2134,Mexico,4449.3,8299.99,2686.99,0.6039136830367159,0.2972,59276.74,8511.04,savings,14.1,2012-09-27,4920,3,1,24,597.33,2,0.084,app,1,2026-03-14,811,2,0.1378,12735.47,0.6436
CLI-12BB4CD3,John,Hamilton,32,1993-08-21,hamilton.j@hotmail.com,(+57) 603 829 11 08,Colombia,516.75,1856.22,635.1,1.2290332844681418,-0.1249,11448.6,578.51,premium,2.4,2024-10-15,519,3,1,23,38.75,2,0.0257,web,0,2026-03-14,665,5,0.7972,1212.84,0.3245
CLI-B78CA824,Denise,Brown,18,2008-01-22,dbrown@icloud.com,+576063806411,Colombia,1182.19,3582.28,894.15,0.7563532668682967,0.1445,26922.56,4291.14,premium,5.4,2021-04-07,1806,3,1,25,482.19,0,0.5607,branch,0,2026-03-12,544,0,0.7409,2269.8,0.2152
CLI-00067818,John,Fisher,42,1984-01-19,john62@icloud.com,278.537.8039x448,Panama,542.68,1367.2,878.62,1.6190232547482373,-0.039,18023.6,976.5,savings,18.5,2008-03-11,6581,3,0,12,56.03,1,0.1754,app,0,2026-03-10,763,5,0.8386,1461.41,0.1254
CLI-EB902753,Kerri,Herman,53,1973-01-29,kerri43@gmail.com,57 601 989 04 15,Colombia,445.86,386.89,684.4,1.5350064351944137,-0.0804,-2145.34,3255.11,premium,8.5,2018-09-25,2731,2,1,25,3.67,2,0.0699,app,0,2026-03-17,786,1,0.7662,1236.87,0.2388
CLI-4A0686C3,Matthew,Hansen,42,1983-05-29,mhansen@gmail.com,+56 9 3197 1841,Chile,1042.33,2381.85,1167.73,1.1203064194270085,-0.009,16769.71,2391.16,premium,11.8,2015-01-03,4092,4,1,24,265.17,2,0.3355,app,6,2026-03-03,771,2,0.5198,2836.36,0.3822
CLI-45BF7338,Stephen,Munoz,44,1982-01-23,smunoz@outlook.com,6092761266,Colombia,461.19,1564.33,543.87,1.1792747662689225,-0.145,13055.0,1405.18,premium,8.8,2018-05-14,2865,1,1,28,228.63,0,0.1273,app,0,2026-03-09,833,2,0.4237,1355.9,0.8999
CLI-F9623D4E,Courtney,Wells,37,1988-08-30,wells.c@yahoo.com,+1-274-983-7330x269,Peru,455.92,900.28,567.82,1.2454158974595695,-0.1215,-2132.48,987.95,savings,6.8,2020-07-17,2070,3,0,14,131.91,0,0.1404,app,6,2026-03-12,600,0,0.8817,965.48,0.2528
CLI-08384AF9,Nathan,Wagner,45,1980-07-03,nathan68@gmail.com,(+57)3107390641,Colombia,754.39,1335.92,899.89,1.1928673663068536,-0.1467,9835.13,6730.31,savings,12.1,2014-06-04,4305,1,1,30,7.09,1,0.0597,app,2,2026-03-16,608,4,0.8555,1618.83,0.1289
CLI-071B4C58,Carla,Burns,32,1993-11-23,carla.burns@gmail.com,(868)847-8549x7834,Mexico,4014.24,8538.04,2826.36,0.7040824326322196,0.1322,260395.28,37606.34,savings,8.1,2018-02-14,2954,5,1,29,1583.71,1,0.0404,web,11,2026-03-02,765,1,0.2469,10838.45,0.5201
CLI-ACDBEEDA,Stacie,Gordon,27,1998-09-27,stacie77@outlook.com,001-205-232-0682x71889,United States,8252.31,30197.96,4412.86,0.534742519762112,0.148,185908.96,149917.15,premium,2.5,2024-07-11,615,3,1,29,609.62,1,0.0126,web,4,2026-03-11,403,2,0.8413,11737.7,0.6509
CLI-EFD79BAE,Kristine,Lambert,45,1980-12-12,kristine44@yahoo.com,(040)870-0461,Mexico,929.4,1819.68,1068.96,1.1501677974771558,-0.1106,12402.28,4863.57,premium,10.0,2016-11-26,3399,7,1,28,61.34,0,0.1239,app,9,2026-03-04,743,0,0.6043,2437.21,0.4491
CLI-B315DE18,Cynthia,Jones,37,1988-05-31,cynthia.jones@outlook.com,601 660 17 20,Colombia,124.8,119.82,442.62,3.546671717913298,-0.1206,1912.0,164.77,savings,4.4,2022-07-27,1330,6,1,19,20.84,0,0.5993,web,4,2026-03-14,520,2,0.99,500.0,0.4759
CLI-31255186,Cheyenne,Spencer,35,1990-05-07,spencer.c@outlook.com,0800-498-7603,Brazil,537.03,714.79,517.95,0.9644805410454912,0.1398,10303.07,5315.4,savings,18.9,2008-01-02,6650,1,0,14,74.0,2,0.034,app,5,2026-03-04,725,2,0.5075,1374.16,0.023
CLI-7990726D,Tara,Hernandez,32,1993-12-04,hernandez.t@outlook.com,+1 (784) 745-8978,Canada,983.98,734.49,2793.76,2.8392311066409714,-0.1432,151901.91,2404.52,savings,8.8,2018-12-16,2649,3,1,28,127.61,0,0.1148,web,0,2026-03-13,760,1,0.99,2639.38,0.4605
CLI-387274E7,John,Martin,54,1971-12-27,martin.j@gmail.com,+54 15 2585 4419,Argentina,718.37,1767.13,634.62,0.8834253236646306,0.2254,16952.11,1609.28,premium,5.9,2021-09-06,1654,2,1,28,61.29,1,0.0182,app,0,2026-03-18,691,2,0.5239,1751.98,0.079
CLI-D4F57D03,Jane,Nunez,44,1981-06-26,jnunez@icloud.com,57 308 054 20 69,Colombia,746.82,1418.56,671.87,0.8996475783952029,0.1145,20762.5,1968.09,premium,11.1,2015-04-02,4003,1,1,32,77.74,0,0.4405,app,4,2026-03-05,612,4,0.7032,1613.13,0.2142
CLI-84A0E2DD,Jesus,Kirby,43,1982-09-03,jesus71@outlook.com,+54 9 3488 7079,Argentina,613.41,3001.49,555.75,0.9060062429001622,0.0356,27550.35,1582.18,checking,7.1,2019-08-07,2415,5,0,8,129.39,0,0.2385,web,2,2026-03-09,828,0,0.2531,1792.6,0.7369
CLI-AE8BD4FB,Beth,Potts,52,1973-09-07,potts.b@yahoo.com,6049159660,Colombia,878.24,2572.05,867.26,0.9874910169610556,0.1222,11232.33,4438.4,premium,8.2,2018-12-23,2642,4,1,18,444.99,0,0.1674,app,14,2026-02-28,686,3,0.6114,2126.37,0.2475
CLI-F1A6C3DA,Nicholas,Ray,32,1994-03-09,nicholas.ray@gmail.com,+1-596-655-3588x8927,Venezuela,303.48,929.1,158.09,0.5209221143018529,0.511,4734.15,1394.14,premium,14.1,2012-05-16,5054,2,1,27,60.62,0,0.2917,ATM,0,2026-03-12,523,2,0.6308,560.19,0.317
CLI-52E526F3,Courtney,Valentine,47,1978-07-19,courtney27@icloud.com,57 310 387 24 19,Colombia,1085.15,2093.87,1022.71,0.9424544922138829,0.1509,17410.58,5368.1,premium,6.7,2020-02-23,2215,4,1,30,365.93,1,0.2889,app,2,2026-03-14,525,0,0.8559,2010.72,0.3371
CLI-379C8700,Christina,Delgado,38,1987-11-25,delgado.c@gmail.com,573197742288,Colombia,2115.49,1007.29,1699.68,0.803445230390026,0.2315,-15758.15,13099.25,premium,9.5,2017-01-12,3352,3,1,19,345.45,1,0.3366,branch,0,2026-03-15,651,1,0.5546,4860.65,0.2991
CLI-7582E54D,Ryan,Warren,36,1989-07-22,ryan16@gmail.com,+1-235-525-7298x1030,Bolivia,526.16,1728.19,808.29,1.5362040220295747,-0.0622,11362.75,3224.01,savings,13.4,2013-11-01,4520,5,0,14,49.97,0,0.1632,app,2,2026-03-08,622,3,0.9359,1155.08,0.6118
CLI-CE7B64B8,Matthew,Fischer,36,1989-09-30,matthew.fischer@hotmail.com,(208)976-9213,Panama,718.45,1407.7,1026.4,1.428634649375311,0.0411,27642.49,1058.75,premium,8.7,2018-05-07,2872,5,1,24,119.74,2,0.3007,app,3,2026-03-10,681,3,0.8608,1726.82,0.3299
CLI-42C82929,Janet,Conner,35,1991-01-26,janet.conner@icloud.com,(+57)6056939589,Colombia,1116.66,1290.38,823.93,0.7378545067883487,0.2642,14327.11,1406.77,checking,16.3,2010-04-15,5816,2,0,10,17.89,2,0.0161,branch,2,2026-03-16,746,2,0.3013,2940.1,0.6423
CLI-B4EDF03D,Krystal,Huynh,46,1979-07-28,huynh.k@outlook.com,001-972-613-9260,Ecuador,952.6,1006.34,1054.06,1.106510209608408,-0.0242,12322.99,8880.67,checking,15.3,2011-06-23,5382,3,0,12,10.81,1,0.4672,app,1,2026-03-11,583,1,0.8515,1960.11,0.0999
CLI-604A6394,Thomas,Green,46,1979-12-18,tgreen@outlook.com,266.339.4325x48844,Mexico,867.19,4065.78,841.63,0.970523597794083,0.4337,-28993.26,396.68,premium,11.2,2015-11-05,3786,2,1,20,64.59,1,0.0444,ATM,0,2026-03-10,803,5,0.3405,2457.72,0.9568
CLI-659DB698,Benjamin,Case,54,1972-02-24,benjamin13@yahoo.com,+54 9 3523 9439,Argentina,125.66,100.44,345.64,2.7505205084283704,-0.0172,2484.2,79.56,checking,10.8,2016-08-16,3501,3,0,13,15.11,1,0.0569,web,0,2026-03-11,594,1,0.99,500.0,0.2843
CLI-76CBC7A8,Larry,Vaughn,45,1980-11-02,vaughn.l@yahoo.com,(519)496-6094x421,Uruguay,510.54,171.71,951.33,1.8634023836801563,-0.026,56297.65,271.88,premium,4.3,2022-04-20,1428,2,1,19,68.82,1,0.3111,app,1,2026-03-11,710,0,0.946,1279.35,0.4357
CLI-E7413951,Shelby,Perry,28,1997-05-13,shelby74@hotmail.com,1-126-126-7750,Mexico,342.99,260.6,730.82,2.1307710647148674,-0.119,5339.33,3924.23,savings,6.3,2020-11-02,1962,4,0,11,76.25,0,0.0174,ATM,3,2026-03-10,581,2,0.99,703.33,0.269
CLI-58F21E33,Mary,Everett,49,1976-06-20,mary97@yahoo.com,+56 72 252 3312,Chile,171.09,527.18,629.17,3.6773531820420295,-0.0558,16153.44,490.12,premium,15.0,2011-11-18,5234,1,1,21,60.49,1,0.0862,web,3,2026-03-13,715,2,0.99,500.0,0.3633
CLI-E6746E0D,Richard,Cox,56,1969-05-23,richard.cox@gmail.com,441-475-2247x13494,Peru,1041.96,3185.3,788.11,0.756374880160726,0.462,14220.85,2108.23,premium,18.6,2008-02-15,6606,2,1,26,290.7,2,0.2811,branch,0,2026-03-13,814,1,0.1972,2993.49,0.8617
CLI-0ED5E9F7,James,Walker,59,1966-12-30,jwalker@outlook.com,57 314 921 42 65,Colombia,672.66,2000.99,871.01,1.2948668778970605,-0.0889,24695.69,1654.8,checking,1.9,2025-06-05,286,4,0,10,45.34,1,0.1414,app,5,2026-03-07,533,2,0.9408,1265.39,0.6066
CLI-DFE1A40F,Katherine,Lambert,27,1999-01-06,katherine56@outlook.com,(537)651-3492,Guatemala,791.29,162.25,947.52,1.197444192901301,0.0355,72664.03,1207.36,savings,9.8,2017-05-20,3224,4,1,24,184.03,0,0.0954,app,1,2026-03-09,691,1,0.7384,1929.82,0.2955
CLI-37FF6888,Shawn,George,51,1974-12-09,sgeorge@icloud.com,+57 300 352 79 50,Colombia,2289.01,4417.38,1489.33,0.6506422052670523,0.0883,31917.21,5715.1,premium,15.1,2011-06-15,5390,1,1,19,28.68,1,0.3872,ATM,1,2026-03-16,672,2,0.3942,5428.99,0.4983
CLI-70FAA900,Jessica,Lin,48,1977-08-12,lin.j@gmail.com,410.691.1234,Mexico,779.04,1708.15,1075.2,1.3801585516176786,-0.0404,9556.03,2793.33,checking,16.9,2010-03-12,5850,2,0,16,74.48,4,0.1521,app,0,2026-03-16,446,1,0.9784,1226.3,0.3729
CLI-2E65136C,Andrew,Love,44,1981-12-04,andrew.love@gmail.com,+55 11 3167 3574,Brazil,612.78,1620.29,605.47,0.9880745612580121,0.2616,9649.97,1035.25,savings,7.0,2019-08-12,2410,1,1,29,35.66,2,0.387,web,1,2026-03-13,711,3,0.5567,1537.72,0.1463
CLI-39F3903C,Jerry,Martin,39,1986-06-05,martin.j@gmail.com,(882)319-7867x506,Venezuela,937.66,1273.03,522.15,0.5568686516997229,0.5355,13923.48,2525.52,savings,8.8,2018-02-11,2957,3,0,6,93.37,3,0.0678,ATM,1,2026-03-15,639,0,0.3986,2114.7,0.9418
CLI-C32CC29E,Joseph,Franco,32,1993-09-03,franco.j@icloud.com,203-389-4730x059,Mexico,1046.93,905.24,979.38,0.9354809742517384,0.1059,45706.79,12175.95,savings,7.4,2019-05-06,2508,5,1,25,25.42,2,0.3138,app,4,2026-03-08,692,1,0.5604,2556.97,0.0753
CLI-F9185E0E,Nichole,Calderon,50,1976-02-22,calderon.n@yahoo.com,934-353-0004,Mexico,545.44,237.1,697.39,1.2785731963459928,-0.0206,13778.94,848.17,savings,5.8,2021-07-13,1709,2,1,30,45.74,1,0.5567,app,0,2026-03-14,622,0,0.8708,1197.4,0.4642
CLI-E3D0B36C,Jody,Delgado,47,1978-07-13,delgado.j@icloud.com,114 12 32,Colombia,1382.65,1913.34,1261.21,0.9121628460912838,0.1242,354066.51,3961.3,premium,14.2,2012-11-03,4883,6,1,22,68.11,1,0.144,web,1,2026-03-13,728,2,0.4615,3552.6,0.8553
CLI-04E4CF0B,Tina,Johnson,30,1995-12-12,tina22@gmail.com,08161386967,Mexico,456.27,532.37,790.75,1.7330738858592054,-0.0269,5606.83,226.09,savings,14.1,2012-02-10,5150,3,0,13,110.14,0,0.0391,branch,3,2026-03-10,763,4,0.8798,1228.71,0.2927
CLI-FA4ADA1B,Laurie,Hughes,55,1970-12-11,laurie17@gmail.com,(903)059-4339,Mexico,1568.81,6449.34,1385.61,0.8832237849288354,0.0964,20135.69,2397.37,savings,15.4,2011-07-25,5350,7,0,9,114.03,5,0.1374,app,13,2026-02-27,754,3,0.3828,4174.88,0.9118
CLI-DE0ECAC7,Chad,Newton,40,1985-11-23,cnewton@gmail.com,+54 9 3399 6724,Argentina,402.48,706.86,529.64,1.3159534653118026,-0.129,5415.51,2593.68,premium,6.3,2020-12-23,1911,3,1,13,106.23,4,0.2583,web,9,2026-03-02,762,0,0.6787,1082.43,0.1649
CLI-52232A51,Mark,Knox,33,1992-10-25,mark60@hotmail.com,575-985-6894x634,Mexico,365.81,1533.51,710.2,1.9414254864391867,0.0074,7073.19,793.78,premium,18.5,2008-09-26,6382,4,1,27,26.85,1,0.74,app,0,2026-03-08,711,2,0.9564,917.97,0.1468
CLI-6EFAEAA7,Gina,Hodges,32,1993-05-03,gina.hodges@icloud.com,328 324 20 65,Colombia,2198.59,8750.88,1818.86,0.8272853829533576,0.2687,33991.17,6867.46,savings,13.1,2013-08-01,4612,3,0,9,1047.01,1,0.0406,web,5,2026-03-13,735,0,0.384,5703.4,0.8954
CLI-018B1E04,Sean,Baker,40,1985-11-22,sbaker@outlook.com,217-433-3607,Peru,464.53,1161.39,527.67,1.1359305843971643,0.043,11807.99,606.06,savings,2.2,2024-01-21,787,3,1,15,2.53,2,0.2982,app,2,2026-03-16,796,0,0.4747,1305.06,0.6638
CLI-37B7AF4F,Cody,Price,32,1993-06-01,price.c@yahoo.com,(061) 2149 0117,Brazil,1109.18,2223.27,1088.3,0.9811720678540088,0.3942,25730.98,4192.26,premium,13.0,2013-08-25,4588,3,1,26,227.07,1,0.1419,app,0,2026-03-08,624,1,0.7307,2442.81,0.1027
CLI-8034F393,George,Gonzales,45,1980-06-12,gonzales.g@hotmail.com,+54 15 2413 2851,Argentina,2050.96,1054.4,1263.17,0.6158924044862835,0.2585,28758.94,6974.85,premium,3.3,2023-02-06,1136,2,1,25,721.31,1,0.0744,app,4,2026-03-12,726,2,0.264,5255.28,0.9572
CLI-8505FD8F,Rodney,Hobbs,45,1980-06-17,rodney.hobbs@gmail.com,577-289-4276x2691,Peru,529.47,1627.69,555.32,1.0488227519900155,-0.0304,-3874.08,574.28,premium,7.3,2019-07-23,2430,3,1,27,146.62,1,0.0278,app,1,2026-03-16,772,0,0.464,1442.65,0.8874
CLI-2DA7935F,Daryl,Herrera,52,1973-09-06,herrera.d@icloud.com,209-820-5864x1776,Mexico,557.19,1448.11,643.83,1.155499059030884,-0.0942,-6889.98,1842.02,premium,9.3,2017-05-02,3242,7,1,23,79.97,0,0.0219,app,0,2026-03-17,714,1,0.6688,1404.12,0.145
CLI-50DA6DB6,Gabriel,Knight,29,1996-05-20,gabriel.knight@yahoo.com,(+57) 314 570 09 89,Colombia,1032.81,1212.7,800.25,0.7748301498591211,0.1077,43518.21,14956.87,checking,5.5,2021-09-17,1643,2,0,12,574.74,1,0.0373,branch,11,2026-03-06,724,1,0.3705,2639.13,0.5658
CLI-B222FEDA,Kristin,Mcbride,33,1992-08-20,mcbride.k@gmail.com,+1-483-807-1892,Bolivia,1375.58,3243.91,1337.3,0.9721783104339948,0.3136,-5515.35,3016.93,checking,11.4,2015-06-15,3929,1,0,8,139.17,4,0.0446,app,4,2026-03-06,657,0,0.6617,3189.73,0.5141
CLI-A12CF848,Shane,Martin,47,1979-01-29,martin.s@outlook.com,+54 9 3120 7355,Argentina,260.84,402.16,455.7,1.7470292921766208,-0.03,13659.8,3291.81,checking,3.2,2023-09-19,911,3,0,11,50.99,0,0.1121,app,0,2026-03-16,699,3,0.9317,643.51,0.1507
CLI-2F7035C8,Diana,Smith,36,1989-12-25,dsmith@hotmail.com,01 8001 104 299,Colombia,592.61,543.27,693.44,1.1701524192021358,-0.1387,-2473.25,1124.21,savings,7.8,2019-05-20,2494,3,0,14,287.17,0,0.1166,web,11,2026-02-28,809,4,0.4708,1692.08,0.9523
CLI-B42DF990,Sharon,Lozano,27,1999-03-04,sharon.lozano@yahoo.com,+54 9 3714 5648,Argentina,357.31,667.77,470.13,1.3157421337729276,-0.1461,-5501.12,1143.33,checking,9.8,2017-02-08,3325,2,0,11,216.22,0,0.4781,web,1,2026-03-09,601,0,0.9012,757.92,0.4006
CLI-297CB445,Adam,Lawrence,44,1981-06-02,alawrence@hotmail.com,573002886078,Colombia,362.85,1135.99,555.65,1.5313690053653755,0.0076,13854.81,826.13,savings,13.7,2013-08-16,4597,4,0,11,1.0,2,0.0088,web,5,2026-03-09,781,1,0.7723,1000.19,0.1823
CLI-535DB392,Bailey,Miller,41,1985-01-23,bailey.miller@icloud.com,+573055646790,Colombia,723.27,302.83,753.7,1.0420656555395489,-0.0853,24402.2,993.8,savings,9.2,2017-07-26,3157,2,1,29,167.62,0,0.1539,web,2,2026-03-07,811,1,0.373,2070.25,0.5841
CLI-858664A0,Warren,Jensen,37,1988-11-05,warren.jensen@hotmail.com,573045933167,Colombia,643.2,2392.51,678.78,1.0553054248259592,-0.0557,11226.55,1866.29,savings,3.8,2023-08-08,953,4,1,25,178.97,1,0.0805,web,1,2026-03-15,782,1,0.4462,1775.23,0.8572
CLI-ED43D483,Rodney,Gray,20,2005-08-25,rgray@icloud.com,(+57) 313 745 93 04,Colombia,1368.74,3679.47,1018.34,0.7440016461763099,0.1632,52919.22,3117.04,premium,19.5,2007-07-24,6812,4,1,35,60.28,2,0.0626,ATM,5,2026-03-06,673,1,0.4604,3251.16,0.7531
CLI-4387FEB6,Bryan,Obrien,33,1992-08-21,bobrien@outlook.com,(+57)6036952987,Colombia,1775.12,6321.63,1946.46,1.0965236242592433,-0.0198,50925.74,4065.24,premium,13.3,2013-12-26,4465,4,1,25,283.95,1,0.0673,ATM,7,2026-03-02,554,0,0.8787,3470.88,0.3567
CLI-7EE1DB56,Elizabeth,Davidson,39,1986-12-03,edavidson@outlook.com,+56 2 2270 3992,Chile,1542.11,2047.42,1338.7,0.8680945521371725,0.1863,33231.12,2679.16,savings,4.5,2022-10-13,1252,2,0,11,110.87,0,0.1777,ATM,5,2026-03-09,482,1,0.8754,2623.4,0.1321
CLI-848EF2B8,Carlos,Howard,54,1971-03-23,carlos.howard@icloud.com,+1-801-217-6932,Ecuador,535.76,2582.88,844.78,1.5767839650684148,0.0427,-1950.78,4594.67,savings,14.7,2012-09-11,4936,3,0,14,32.56,0,0.0399,web,0,2026-03-15,767,2,0.8153,1450.33,0.2227
CLI-406DB2E1,Tabitha,Chapman,23,2002-04-06,tabitha.chapman@hotmail.com,1-147-296-4626,Mexico,1293.9,932.2,1127.5,0.8713997307988945,0.6685,19049.49,5215.98,savings,5.6,2021-01-01,1902,3,1,28,277.81,2,0.1381,app,1,2026-03-15,824,4,0.2406,3762.97,0.7131
CLI-AF08B9B0,Charlotte,Hall,35,1990-09-09,charlotte3@hotmail.com,3247313596,Colombia,1408.81,5667.51,1062.71,0.7543355705560975,0.453,-6154.38,3463.3,checking,13.4,2013-03-06,4760,5,0,13,8.32,1,0.0801,branch,10,2026-03-06,792,0,0.2298,3938.04,0.9004
CLI-A4F09020,Marilyn,Lang,37,1989-03-04,marilyn94@gmail.com,+56 52 350 8853,Chile,2673.69,6225.63,1785.57,0.6678303081936947,0.277,39446.02,8089.74,premium,13.5,2013-01-26,4799,1,1,21,1021.63,0,0.322,app,4,2026-03-14,618,1,0.5281,5831.79,0.2519
CLI-3E2F243C,Nicole,Mcdaniel,44,1981-05-28,nmcdaniel@gmail.com,(+57)3198063016,Colombia,631.25,3561.63,773.55,1.2254321776354464,0.0213,132536.94,960.89,premium,15.8,2011-07-26,5349,6,1,28,37.96,3,0.3074,web,1,2026-03-09,611,0,0.864,1361.27,0.227
CLI-E4E0C214,Sean,Murray,51,1975-03-01,murray.s@icloud.com,+573103750110,Colombia,403.59,1410.86,622.35,1.5420293688883326,0.0008,-1854.96,1365.33,savings,16.8,2010-05-03,5798,1,0,8,113.32,0,0.1725,app,2,2026-03-15,656,1,0.916,934.43,0.4064
CLI-2DC02734,James,Jones,33,1992-08-06,jjones@hotmail.com,(987)930-3509x5955,Guatemala,226.43,985.28,598.21,2.64190477775128,-0.0974,7221.86,297.01,premium,14.6,2012-12-14,4842,2,1,24,27.95,1,0.1239,app,1,2026-03-09,766,2,0.99,612.16,0.0701
CLI-058A01B2,Calvin,Morales,28,1997-08-26,morales.c@outlook.com,(+57) 328 599 54 62,Colombia,979.05,2404.0,835.98,0.8538703424804293,0.4094,34937.03,1778.64,premium,18.8,2008-07-10,6460,3,1,24,47.78,1,0.2928,ATM,0,2026-03-11,661,3,0.5695,2284.07,0.335
CLI-D0BA5F5D,Victoria,Johnson,46,1980-02-19,vjohnson@yahoo.com,331-364-5855x63510,Bolivia,104.44,528.49,525.78,5.034545705662868,-0.0412,2440.0,163.09,savings,16.5,2010-05-02,5799,2,0,8,5.88,2,0.3333,app,7,2026-03-11,598,3,0.99,500.0,0.0145
CLI-F33261FC,Cody,Mitchell,29,1996-10-05,mitchell.c@icloud.com,+54 15 2277 8160,Argentina,233.46,92.75,411.02,1.760542203694066,-0.1196,3087.68,1484.07,savings,1.6,2025-05-05,317,4,0,13,24.98,3,0.1156,branch,5,2026-03-07,712,2,0.9266,586.67,0.295
CLI-353B0257,Tammy,Carlson,49,1976-09-23,tcarlson@icloud.com,57 608 122 80 12,Colombia,4331.9,13555.59,3129.58,0.7224486956567386,0.2983,54779.98,20143.69,savings,5.7,2021-03-22,1822,3,0,9,315.48,2,0.1799,branch,1,2026-03-11,670,0,0.4511,10243.67,0.6526
CLI-4E831771,Penny,Taylor,62,1963-04-21,taylor.p@gmail.com,470.706.6077,Paraguay,668.22,1393.33,718.95,1.0759066330013418,-0.0874,23667.92,1650.38,premium,4.9,2022-10-08,1257,3,1,22,122.14,3,0.2215,ATM,8,2026-03-04,673,1,0.6978,1587.22,0.1722
CLI-7C8064C0,Adam,Stanton,53,1972-10-12,astanton@icloud.com,570-933-1891x824,Guatemala,313.29,188.36,646.93,2.0649358632828014,-0.0474,4778.78,453.12,savings,12.8,2014-02-23,4406,4,0,10,166.06,1,0.2663,app,3,2026-03-14,642,1,0.9835,709.88,0.1223
CLI-4464A120,Kevin,Jones,39,1986-04-13,kevin93@outlook.com,711-561-4703x9877,Mexico,2022.01,1465.37,1693.27,0.8374208072434417,0.077,30469.76,3841.28,checking,15.4,2011-02-11,5514,4,0,14,142.69,1,0.2194,web,13,2026-02-24,662,1,0.5551,4724.37,0.4421
CLI-366D1735,John,Ellis,52,1973-06-30,john47@outlook.com,001-437-936-9689x089,Peru,1240.26,4379.55,919.74,0.7415690445517726,0.0938,38497.11,6679.52,savings,5.4,2021-06-16,1736,3,0,17,611.62,0,0.2027,app,7,2026-03-11,441,0,0.8747,1930.43,0.0936
CLI-80E8DED2,Cheryl,Oneill,39,1986-12-03,cheryl5@gmail.com,57 609 257 70 57,Colombia,249.99,1073.05,531.61,2.126497437055935,0.0402,4527.45,851.6,savings,8.2,2018-03-16,2924,1,1,25,3.12,1,0.0926,web,1,2026-03-10,685,3,0.9798,604.39,0.1461
CLI-6656C7A0,Jane,Lamb,49,1976-08-23,jane.lamb@outlook.com,(+57) 605 905 88 82,Colombia,734.71,2930.12,863.66,1.1755093478008556,0.0407,-4798.36,1646.08,checking,13.7,2013-01-23,4802,2,0,15,35.29,0,0.086,app,4,2026-03-11,748,1,0.6115,1939.63,0.2869
CLI-BC604CBE,Stephanie,Hernandez,30,1995-09-30,hernandez.s@icloud.com,(409)856-1990x88872,Ecuador,69.87,196.73,519.33,7.433094453272378,-0.0776,1755.67,55.3,premium,16.4,2010-01-09,5912,3,1,34,12.56,1,0.1187,app,9,2026-02-27,672,1,0.99,500.0,0.6439
CLI-4EDF21B3,Michele,Kim,37,1988-10-29,michele72@hotmail.com,+57 601 552 76 00,Colombia,363.88,591.1,575.45,1.5814319036924882,-0.0871,10147.57,2406.65,checking,5.3,2021-02-02,1870,3,0,13,201.63,2,0.4424,app,2,2026-03-09,721,0,0.8718,925.97,0.2158
CLI-7286616D,Stacey,Ruiz,36,1989-06-06,ruiz.s@yahoo.com,564.826.0477,United States,8000.98,46040.66,6396.88,0.7995123677677693,0.188,486313.67,15774.63,premium,19.2,2007-02-10,6976,2,1,22,729.6,0,0.0027,web,21,2026-02-25,620,2,0.62,17508.03,0.5423
CLI-9576D3B0,Clifford,Benton,38,1987-07-29,cbenton@hotmail.com,001-612-893-1678,Venezuela,160.15,1003.04,101.71,0.6350724543248042,0.3597,2878.07,231.92,premium,7.7,2019-10-01,2360,1,1,26,30.03,1,0.495,app,0,2026-03-16,567,1,0.6173,500.0,0.1507
CLI-584A2234,Angela,Gibson,43,1982-09-03,angela94@gmail.com,+70(7)1585137789,Mexico,1394.74,5546.12,1243.46,0.8915367115659906,0.0243,22898.26,5771.84,savings,4.6,2022-11-28,1206,4,0,12,17.2,0,0.1959,web,0,2026-03-16,642,2,0.6377,3160.32,0.2543
CLI-918D2411,Rick,Garcia,30,1995-11-14,garcia.r@gmail.com,487.354.1748x796,Dominican Republic,2110.86,3709.66,1448.49,0.6862060891177001,0.3805,53394.62,3597.09,premium,5.4,2021-03-21,1823,3,1,16,50.25,4,0.4111,web,4,2026-03-06,515,1,0.751,3836.8,0.6044
CLI-DFD3C590,Theresa,Sherman,56,1970-03-18,tsherman@yahoo.com,+56 2 3410 1909,Chile,393.72,367.96,764.74,1.9423301599834106,-0.144,10149.33,906.67,checking,4.9,2022-11-15,1219,3,0,10,15.45,0,0.0165,branch,6,2026-03-04,533,1,0.99,740.66,0.2912
CLI-7302EC6E,Ricardo,Reed,43,1983-02-17,reed.r@outlook.com,018003474064,Colombia,500.01,1905.0,668.36,1.336693984383457,-0.082,7094.65,794.25,checking,2.0,2024-01-04,804,4,0,13,377.41,2,0.305,branch,1,2026-03-11,836,1,0.5343,1475.32,0.5079
